community,ApartmentTpye,P/m2,address,houseSize,down-payment,year,toward,pricePerMonth,houseTpye,layer,decorate,SingelLabel,detailUrl
豪园小区,3室2厅2卫,,4600 元/m²开平市－幸福－,曙光东路,130平方米,17.94万,2003年,南北,普通住宅,中层(共7层),豪华装修,满五年不唯一,https://jiangmen.anjuke.com/prop/view/A1592973080?from=filter&spread=commsearch_p&position=1012&kwtype=filter&now_time=1555675815
十里方圆,4室2厅2卫,,8333 元/m²鹤山市－中山路－,大雁山风景区西麓,126平方米,31.50万,2018年,南北,普通住宅,中层(共33层),豪华装修,不满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1566873642?from=filter&spread=commsearch_p&position=1013&kwtype=filter&now_time=1555675815
怡康华庭,3室2厅3卫,,9655 元/m²蓬江区－中天国际－,白石大道138号,145平方米,42.00万,2008年,南北,普通住宅,高层(共11层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1614934375?from=filter&spread=commsearch_p&position=1014&kwtype=filter&now_time=1555675815
怡康华庭,3室2厅2卫,,11048 元/m²蓬江区－中天国际－,白石大道138号,143平方米,47.40万,2011年,南北,普通住宅,中层(共33层),精装修,满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1604550896?from=filter&spread=commsearch_p&position=1015&kwtype=filter&now_time=1555675815
荷景湾,3室2厅2卫,,5054 元/m²新会区－新会周边－,272省道,93平方米,14.10万,2008年,南,普通住宅,中层(共18层),毛坯,70年,有,满二年,经济适用房不唯一,https://jiangmen.anjuke.com/prop/view/A1632071741?from=filter&spread=commsearch_p&position=1016&kwtype=filter&now_time=1555675815
侨兴北路小区,3室2厅1卫,,6436 元/m²新会区－电大－,侨兴北路,101平方米,19.50万,2005年,南,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1652928514?from=filter&spread=commsearch_p&position=1017&kwtype=filter&now_time=1555675815
凯龙湾豪园,5室2厅3卫,,6450 元/m²开平市－开平周边－,光华路23号,200平方米,38.70万,2015年,南北,普通住宅,低层(共18层),豪华装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1623374980?from=filter&spread=commsearch_p&position=1018&kwtype=filter&now_time=1555675815
江悦城公园里,3室2厅1卫,,9021 元/m²江海区－高新区－,南山路,92平方米,24.90万,2010年,南,普通住宅,低层(共18层),精装修,满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1628036000?from=filter&spread=commsearch_p&position=1019&kwtype=filter&now_time=1555675815
台山碧桂园(别墅),6室3厅3卫,,9346 元/m²台山市－台山城区－,环市中路,321平方米,90.00万,2015年,南,别墅,共3层,精装修,70年,无,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1641795384?from=filter&spread=commsearch_p&position=1020&kwtype=filter&now_time=1555675815
峻廷湾,3室2厅2卫,,7398 元/m²鹤山市－中山路－,新环路,123平方米,27.30万,2018年,南,普通住宅,中层(共30层),豪华装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1564940829?from=filter&spread=commsearch_p&position=1021&kwtype=filter&now_time=1555675854
昆英绿洲,3室2厅2卫,,7573 元/m²鹤山市－中山路－,新航路,103平方米,23.40万,2015年,南,普通住宅,高层(共18层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1570349501?from=filter&spread=commsearch_p&position=1022&kwtype=filter&now_time=1555675854
永盛新村,3室2厅1卫,,6064 元/m²蓬江区－蓬江周边－,天河西路,87.4平方米,15.90万,2010年,南,普通住宅,中层(共17层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1649215361?from=filter&spread=commsearch_p&position=1023&kwtype=filter&now_time=1555675854
江海碧桂园,3室2厅2卫,,9489 元/m²江海区－滘头－,仁美里103号,132.8平方米,37.80万,2010年,西,普通住宅,低层(共18层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1634115525?from=filter&spread=commsearch_p&position=1024&kwtype=filter&now_time=1555675854
仁寿大厦,2室2厅2卫,,6154 元/m²新会区－人民会堂－,中心路,78平方米,14.40万,1989年,南,普通住宅,中层(共6层),精装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1644203239?from=filter&spread=commsearch_p&position=1025&kwtype=filter&now_time=1555675854
江海碧桂园,3室2厅1卫,,10588 元/m²江海区－滘头－,仁美里103号,85平方米,27.00万,2016年,东北,普通住宅,高层(共31层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1644000644?from=filter&spread=commsearch_p&position=1026&kwtype=filter&now_time=1555675854
曙光西路21-23号小区,3室2厅2卫,,4483 元/m²开平市－幸福－,曙光西路21-23号,120平方米,16.14万,2002年,南,普通住宅,高层(共7层),豪华装修,满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1615104524?from=filter&spread=commsearch_p&position=1027&kwtype=filter&now_time=1555675854
玉圭园,4室2厅2卫,,10370 元/m²新会区－新会周边－,潮兴路,135平方米,42.00万,2015年,南,普通住宅,低层(共7层),豪华装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1657218363?from=filter&spread=commsearch_p&position=1028&kwtype=filter&now_time=1555675854
金碧嘉园,3室2厅2卫,,6600 元/m²鹤山市－中山路－,新城路,100平方米,19.80万,2010年,南北,普通住宅,中层(共18层),毛坯,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1652094098?from=filter&spread=commsearch_p&position=1029&kwtype=filter&now_time=1555675854
雅景花园,3室2厅1卫,,5876 元/m²蓬江区－东湖公园－,潮江路,85.1平方米,15.00万,2010年,东南,普通住宅,中层(共18层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1634531947?from=filter&spread=commsearch_p&position=1030&kwtype=filter&now_time=1555675854
天御云景,3室2厅2卫,,5674 元/m²开平市－南岛－,长青路6号,96.9平方米,16.50万,2014年,南,普通住宅,低层(共15层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1653398535?from=filter&spread=commsearch_p&position=1031&kwtype=filter&now_time=1555675854
凤山水岸,3室2厅1卫,,12135 元/m²蓬江区－乐宜居－,双龙大道68号,89平方米,32.40万,2014年,南北,普通住宅,中层(共25层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1570812766?from=filter&spread=commsearch_p&position=1032&kwtype=filter&now_time=1555675854
良化新村北,3室2厅2卫,,6542 元/m²蓬江区－良化新村－,甘棠路,107平方米,21.00万,2002年,南,普通住宅,高层(共8层),精装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1647173749?from=filter&spread=commsearch_p&position=1033&kwtype=filter&now_time=1555675854
方直珑湖湾,4室2厅2卫,,12924 元/m²蓬江区－汽车总站－,新昌路230号,123平方米,47.70万,2015年,南,普通住宅,低层(共31层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1656070493?from=filter&spread=commsearch_p&position=1034&kwtype=filter&now_time=1555675854
保利中汇花园,4室2厅2卫,,12764 元/m²蓬江区－滨江新区－,天沙河路,123平方米,47.10万,2017年,南,普通住宅,中层(共33层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1657194238?from=filter&spread=commsearch_p&position=1035&kwtype=filter&now_time=1555675854
天鹅湾,4室2厅2卫,,9180 元/m²江海区－滘头－,五邑路,137.3平方米,37.80万,2015年,南,普通住宅,中层(共22层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654105437?from=filter&spread=commsearch_p&position=1036&kwtype=filter&now_time=1555675854
金海湾花园,3室2厅2卫,,11148 元/m²北新－北新区－,港口二路166号,122平方米,40.80万,2012年,南北,普通住宅,低层(共18层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1645694380?from=filter&spread=commsearch_p&position=1037&kwtype=filter&now_time=1555675854
十里方圆,3室2厅1卫,,8235 元/m²鹤山市－中山路－,大雁山风景区西麓,85平方米,21.00万,2018年,南北,普通住宅,中层(共30层),精装修,不满二年唯一,https://jiangmen.anjuke.com/prop/view/A1613538503?from=filter&spread=commsearch_p&position=1038&kwtype=filter&now_time=1555675854
合景叠翠峰,3室2厅2卫,,10843 元/m²江海区－中环广场－,"东海路,近明泰二路",83平方米,27.00万,2018年,南,普通住宅,中层(共34层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1584029872?from=filter&spread=commsearch_p&position=1039&kwtype=filter&now_time=1555675854
十里方圆,2室2厅1卫,,7590 元/m²鹤山市－中山路－,大雁山风景区西麓,83平方米,18.90万,2015年,北,普通住宅,高层(共32层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1621595047?from=filter&spread=commsearch_p&position=1040&kwtype=filter&now_time=1555675854
环市西路203号小区,3室2厅1卫,,3861 元/m²台山市－台山城区－,环市西路203号,72平方米,8.34万,1996年,南北,普通住宅,高层(共8层),简单装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654965057?from=filter&spread=commsearch_p&position=1041&kwtype=filter&now_time=1555675854
高新小区,3室2厅2卫,,6563 元/m²江海区－中环广场－,东宁路70号,96平方米,18.90万,2013年,东,普通住宅,中层(共18层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1653975004?from=filter&spread=commsearch_p&position=1042&kwtype=filter&now_time=1555675854
碧桂园盛世名门,3室2厅1卫,,13063 元/m²新会区－新会周边－,葵城一路41号,111平方米,43.50万,2015年,南,普通住宅,中层(共30层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1649262446?from=filter&spread=commsearch_p&position=1043&kwtype=filter&now_time=1555675854
华茵桂语,3室2厅2卫,,12000 元/m²蓬江区－滨江新区－,北环路,100平方米,36.00万,2010年,东北,普通住宅,低层(共23层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1620865186?from=filter&spread=commsearch_p&position=1044&kwtype=filter&now_time=1555675854
龙山花园,3室2厅2卫,,5140 元/m²台山市－台山城区－,桂水路,107平方米,16.50万,2008年,南北,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1630524084?from=filter&spread=commsearch_p&position=1045&kwtype=filter&now_time=1555675854
逸翠园,3室2厅2卫,,4733 元/m²开平市－幸福－,升平路18号,120平方米,17.04万,2010年,南北,普通住宅,中层(共7层),豪华装修,70年,无,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1654641469?from=filter&spread=commsearch_p&position=1046&kwtype=filter&now_time=1555675854
益丽花园,3室2厅2卫,,8273 元/m²蓬江区－蓬江周边－,民丰路,139平方米,34.50万,2011年,南,普通住宅,中层(共9层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1615622659?from=filter&spread=commsearch_p&position=1047&kwtype=filter&now_time=1555675854
外海翡翠华府,3室2厅2卫,,11524 元/m²江海区－外海－,中华大道,99.8平方米,34.50万,2014年,西北,普通住宅,中层(共11层),精装修,满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1607879795?from=filter&spread=commsearch_p&position=1048&kwtype=filter&now_time=1555675854
骏凯豪庭,4室2厅2卫,,8661 元/m²新会区－新会周边－,同庆路18号,127平方米,33.00万,2018年,东南,普通住宅,中层(共21层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1642173529?from=filter&spread=commsearch_p&position=1049&kwtype=filter&now_time=1555675854
保利中汇花园,3室2厅1卫,,14607 元/m²蓬江区－滨江新区－,天沙河路,89平方米,39.00万,2014年,南,普通住宅,中层(共30层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1630339645?from=filter&spread=commsearch_p&position=1050&kwtype=filter&now_time=1555675854
天骄半岛,3室2厅2卫,,10513 元/m²江海区－中环广场－,富华路,117平方米,36.90万,2010年,南北,普通住宅,高层(共16层),豪华装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1656770343?from=filter&spread=commsearch_p&position=1051&kwtype=filter&now_time=1555675854
天河小苑,3室2厅2卫,,7688 元/m²蓬江区－育德－,院士路,109平方米,25.14万,2001年,南北,普通住宅,高层(共8层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1643026598?from=filter&spread=commsearch_p&position=1052&kwtype=filter&now_time=1555675854
侨城颐景园,3室2厅2卫,,5609 元/m²鹤山市－中山路－,"共建路,近和平路",82平方米,13.80万,2018年,南,普通住宅,中层(共31层),毛坯,不满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1568305899?from=filter&spread=commsearch_p&position=1053&kwtype=filter&now_time=1555675854
岭南印象,3室2厅2卫,,12725 元/m²蓬江区－地王广场－,胜利北路,91平方米,34.74万,2015年,南,普通住宅,中层(共30层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1644939083?from=filter&spread=commsearch_p&position=1054&kwtype=filter&now_time=1555675854
海伦湾,3室2厅1卫,,10674 元/m²江海区－外海－,江海五路,89平方米,28.50万,2016年,南,普通住宅,中层(共31层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1636590607?from=filter&spread=commsearch_p&position=1055&kwtype=filter&now_time=1555675854
华园路小区,3室2厅2卫,,4323 元/m²蓬江区－五邑中医院－,华园中路,99平方米,12.84万,1992年,东南,普通住宅,中层(共8层),简单装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1645274712?from=filter&spread=commsearch_p&position=1056&kwtype=filter&now_time=1555675854
天英月珑湾,3室2厅2卫,,16452 元/m²蓬江区－滨江新区－,北环路,93平方米,45.90万,2015年,南,普通住宅,低层(共24层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1607074230?from=filter&spread=commsearch_p&position=1057&kwtype=filter&now_time=1555675854
保利西海岸,3室2厅2卫,,7830 元/m²新会区－新会周边－,同庆路18号,106平方米,24.90万,2018年,南,普通住宅,中层(共33层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1646816295?from=filter&spread=commsearch_p&position=1058&kwtype=filter&now_time=1555675854
海伦湾,3室2厅2卫,,10039 元/m²江海区－外海－,江海五路,104.6平方米,31.50万,2017年,南,普通住宅,低层(共32层),毛坯,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1649799278?from=filter&spread=commsearch_p&position=1059&kwtype=filter&now_time=1555675854
美的雅居乐公园天璟,3室2厅1卫,,9011 元/m²蓬江区－滨江新区－,芝山大道,91平方米,24.60万,2018年,南,普通住宅,低层(共32层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1585926677?from=filter&spread=commsearch_p&position=1060&kwtype=filter&now_time=1555675854
御龙国际,2室2厅1卫,,10241 元/m²蓬江区－五邑中医院－,永盛路39号,83平方米,25.50万,2017年,南,普通住宅,中层(共18层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1607284384?from=filter&spread=commsearch_p&position=1061&kwtype=filter&now_time=1555675854
天鹅湾,5室3厅6卫,,12952 元/m²江海区－滘头－,五邑路,315平方米,122.40万,2014年,南北,普通住宅,共5层,豪华装修,满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1561016727?from=filter&spread=commsearch_p&position=1062&kwtype=filter&now_time=1555675854
奥园御山湖,1室1厅1卫,,7179 元/m²恩平市－恩平周边－,泉林路1号,39平方米,8.40万,2018年,南,普通住宅,中层(共27层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1575637577?from=filter&spread=commsearch_p&position=1063&kwtype=filter&now_time=1555675854
曙光西路21-23号小区,3室2厅2卫,,4144 元/m²开平市－幸福－,曙光西路21-23号,111平方米,13.80万,2000年,南北,普通住宅,低层(共7层),精装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1655875216?from=filter&spread=commsearch_p&position=1064&kwtype=filter&now_time=1555675854
凤山水岸,4室2厅2卫,,12289 元/m²蓬江区－乐宜居－,双龙大道68号,124.5平方米,45.90万,2015年,南北,普通住宅,低层(共11层),豪华装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1623368563?from=filter&spread=commsearch_p&position=1065&kwtype=filter&now_time=1555675854
中心南路小区,3室2厅2卫,,8302 元/m²新会区－信合大厦－,中心南路,106平方米,26.40万,2018年,南,普通住宅,中层(共31层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1654155513?from=filter&spread=commsearch_p&position=1066&kwtype=filter&now_time=1555675854
海伦湾,3室2厅1卫,,10311 元/m²江海区－外海－,江海五路,90平方米,27.84万,2015年,东南,普通住宅,中层(共32层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1526756686?from=filter&spread=commsearch_p&position=1067&kwtype=filter&now_time=1555675854
中天国际花园,2室2厅1卫,,12778 元/m²蓬江区－中天国际－,院士路72号,90平方米,34.50万,2010年,南,普通住宅,中层(共11层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1660840890?from=filter&spread=commsearch_p&position=1068&kwtype=filter&now_time=1555675854
萃锦园,3室2厅3卫,,10497 元/m²蓬江区－金汇广场－,院士路,181平方米,57.00万,2005年,南北,普通住宅,中层(共6层),精装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1620947380?from=filter&spread=commsearch_p&position=1069&kwtype=filter&now_time=1555675854
莱茵华庭,3室2厅2卫,,14082 元/m²北新－北新区－,发展大道,98平方米,41.40万,2015年,南,普通住宅,高层(共17层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1612845094?from=filter&spread=commsearch_p&position=1070&kwtype=filter&now_time=1555675854
平芦名苑,3室2厅2卫,,5670 元/m²蓬江区－双龙广场－,江杜东路,97平方米,16.50万,2003年,南,普通住宅,高层(共8层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1609079446?from=filter&spread=commsearch_p&position=1071&kwtype=filter&now_time=1555675854
银业雁山城,5室2厅4卫,,7647 元/m²鹤山市－中山路－,沙坪镇雁前路七十九号,170平方米,39.00万,2011年,南,别墅,共5层,毛坯,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1606301450?from=filter&spread=commsearch_p&position=1072&kwtype=filter&now_time=1555675854
方直珑湖湾,3室2厅2卫,,14872 元/m²蓬江区－汽车总站－,新昌路230号,97.5平方米,43.50万,2016年,南,普通住宅,高层(共32层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1598021870?from=filter&spread=commsearch_p&position=1073&kwtype=filter&now_time=1555675854
良化新村西,3室2厅1卫,,7370 元/m²蓬江区－良化新村－,迎宾大道,92平方米,20.34万,2001年,南,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1641690437?from=filter&spread=commsearch_p&position=1074&kwtype=filter&now_time=1555675854
十里方圆,3室2厅2卫,,7339 元/m²鹤山市－中山路－,大雁山风景区西麓,109平方米,24.00万,2018年,南,普通住宅,中层(共32层),精装修,70年,有,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1660271095?from=filter&spread=commsearch_p&position=1075&kwtype=filter&now_time=1555675854
高尔夫1号,2室2厅1卫,,13377 元/m²蓬江区－滨江新区－,江侨路,82.2平方米,33.00万,2008年,南,普通住宅,中层(共7层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1645493277?from=filter&spread=commsearch_p&position=1076&kwtype=filter&now_time=1555675854
莱茵华庭,4室2厅2卫,,13040 元/m²北新－北新区－,发展大道,125平方米,48.90万,2015年,东南,普通住宅,低层(共28层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1655756297?from=filter&spread=commsearch_p&position=1077&kwtype=filter&now_time=1555675854
农林新村,2室2厅1卫,,5114 元/m²新会区－新会周边－,西门路30号,70平方米,10.74万,2000年,南,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654199339?from=filter&spread=commsearch_p&position=1078&kwtype=filter&now_time=1555675854
东华大厦,3室2厅2卫,,6580 元/m²蓬江区－东湖公园－,港口一路128号,118.5平方米,23.40万,2014年,南,普通住宅,高层(共42层),毛坯,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1626015266?from=filter&spread=commsearch_p&position=1079&kwtype=filter&now_time=1555675854
奕聪花园,3室2厅2卫,,9611 元/m²江海区－外海－,金瓯路,103平方米,29.70万,2014年,南,普通住宅,中层(共30层),毛坯,不满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1600725047?from=filter&spread=commsearch_p&position=1080&kwtype=filter&now_time=1555675854
雅景花园,3室2厅1卫,,5876 元/m²蓬江区－东湖公园－,潮江路,85.1平方米,15.00万,2010年,东南,普通住宅,中层(共18层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1634531947?from=filter&spread=commsearch_p&position=1081&kwtype=filter&now_time=1555675901
怡兴苑,3室2厅2卫,,6517 元/m²蓬江区－育德－,乐美路,111.7平方米,21.84万,2002年,南,普通住宅,高层(共8层),精装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1585961526?from=filter&spread=commsearch_p&position=1082&kwtype=filter&now_time=1555675901
方直珑湖湾,3室2厅2卫,,12959 元/m²蓬江区－汽车总站－,新昌路230号,98平方米,38.10万,2016年,东,平房,高层(共32层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1648321535?from=filter&spread=commsearch_p&position=1083&kwtype=filter&now_time=1555675901
经纬凯旋城,3室2厅2卫,,7308 元/m²鹤山市－中山路－,前进南路298号,130平方米,28.50万,2011年,南,普通住宅,低层(共28层),豪华装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1628679790?from=filter&spread=commsearch_p&position=1084&kwtype=filter&now_time=1555675901
松鹤国际新城,3室2厅2卫,,7200 元/m²鹤山市－中山路－,沙坪新环路,100平方米,21.60万,2012年,南,普通住宅,中层(共15层),豪华装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1658406107?from=filter&spread=commsearch_p&position=1085&kwtype=filter&now_time=1555675901
锦城御苑,3室2厅2卫,,4851 元/m²恩平市－飞鹅塘－,桂花街,134平方米,19.50万,2012年,南北,普通住宅,高层(共7层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1596215306?from=filter&spread=commsearch_p&position=1086&kwtype=filter&now_time=1555675901
天骄半岛,4室2厅2卫,,10951 元/m²江海区－中环广场－,富华路,118.7平方米,39.00万,2009年,北,普通住宅,高层(共18层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1650549495?from=filter&spread=commsearch_p&position=1087&kwtype=filter&now_time=1555675901
桥湖路152号小区,3室2厅2卫,,4200 元/m²台山市－台山城区－,桥湖路152号,90平方米,11.34万,1993年,南,普通住宅,中层(共8层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1641659912?from=filter&spread=commsearch_p&position=1088&kwtype=filter&now_time=1555675901
五邑碧桂园,4室2厅2卫,,8209 元/m²蓬江区－蓬江周边－,群福路,134平方米,33.00万,2013年,南北,普通住宅,低层(共15层),简单装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1647304364?from=filter&spread=commsearch_p&position=1089&kwtype=filter&now_time=1555675901
富都阳光豪庭,2室2厅1卫,,5860 元/m²台山市－台山城区－,陈宜禧路,88.7平方米,15.60万,2013年,东南,普通住宅,高层(共8层),精装修,70年,无,满五年,使用权唯一,https://jiangmen.anjuke.com/prop/view/A1598296785?from=filter&spread=commsearch_p&position=1090&kwtype=filter&now_time=1555675901
沃华时代广场二期,4室2厅2卫,,6508 元/m²台山市－台山城区－,陈宜禧路,126平方米,24.60万,2019年,南北,普通住宅,中层(共31层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654848939?from=filter&spread=commsearch_p&position=1091&kwtype=filter&now_time=1555675901
骏凯豪庭,4室2厅2卫,,8661 元/m²新会区－新会周边－,同庆路18号,127平方米,33.00万,2018年,东南,普通住宅,中层(共21层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1642173529?from=filter&spread=commsearch_p&position=1092&kwtype=filter&now_time=1555675901
海伦湾,3室2厅2卫,,10109 元/m²江海区－外海－,江海五路,109.8平方米,33.30万,2016年,南北,普通住宅,高层(共31层),毛坯,满二年唯一,https://jiangmen.anjuke.com/prop/view/A1618113328?from=filter&spread=commsearch_p&position=1093&kwtype=filter&now_time=1555675901
明兴路小区,3室2厅1卫,,7531 元/m²新会区－电大－,明兴路,98平方米,22.14万,2002年,南北,普通住宅,中层(共8层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656701934?from=filter&spread=commsearch_p&position=1094&kwtype=filter&now_time=1555675901
岭江一品,4室2厅2卫,,14141 元/m²蓬江区－滨江新区－,滨江大道,99平方米,42.00万,2016年,西南,普通住宅,高层(共32层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1586771565?from=filter&spread=commsearch_p&position=1095&kwtype=filter&now_time=1555675901
江悦城公园里,3室2厅1卫,,9444 元/m²江海区－高新区－,南山路,90平方米,25.50万,2018年,南,普通住宅,高层(共32层),精装修,满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1625746211?from=filter&spread=commsearch_p&position=1096&kwtype=filter&now_time=1555675901
富丽园,3室2厅2卫,,4660 元/m²台山市－台山城区－,宁桥路,103平方米,14.40万,2011年,南,普通住宅,中层(共26层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1653628071?from=filter&spread=commsearch_p&position=1097&kwtype=filter&now_time=1555675901
鹤山碧桂园,2室2厅1卫,,7176 元/m²鹤山市－中山路－,鹤山大道623号,68平方米,14.64万,2010年,南,普通住宅,中层(共6层),豪华装修,满五年唯一,https://jiangmen.anjuke.com/prop/view/A1627153390?from=filter&spread=commsearch_p&position=1098&kwtype=filter&now_time=1555675901
怡兴苑,3室2厅1卫,,6180 元/m²蓬江区－育德－,乐美路,89平方米,16.50万,2000年,南北,普通住宅,中层(共11层),精装修,70年,有,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1632383497?from=filter&spread=commsearch_p&position=1099&kwtype=filter&now_time=1555675901
时代倾城,3室2厅2卫,,7234 元/m²鹤山市－中山路－,"沈海高速,近325国道",94平方米,20.40万,2018年,南,普通住宅,中层(共33层),精装修,满二年唯一,https://jiangmen.anjuke.com/prop/view/A1591658535?from=filter&spread=commsearch_p&position=1100&kwtype=filter&now_time=1555675901
康城,3室2厅2卫,,12084 元/m²江海区－中环广场－,东海路,85.2平方米,30.90万,2015年,北,普通住宅,低层(共28层),精装修,不满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1580118544?from=filter&spread=commsearch_p&position=1101&kwtype=filter&now_time=1555675901
